PERSON_ID,GENDER,AGE,JOB TYPE
PERSON_0000071846,male,30,job_type3
PERSON_0000071847,female,40,salaried
PERSON_0000071848,male,20,job_type4
PERSON_0000071849,female,60,job_type5
PERSON_0000071850,male,20,job_type4
PERSON_0000071851,male,60,salaried
PERSON_0000071852,male,20,non_salaried
PERSON_0000071853,male,40,salaried
PERSON_0000071854,male,30,non_salaried
PERSON_0000071855,female,60,job_type5
PERSON_0000071856,female,60,salaried
PERSON_0000071857,female,30,non_salaried
PERSON_0000071858,male,60,non_salaried
PERSON_0000071859,female,60,job_type3
PERSON_0000071860,male,30,salaried
PERSON_0000071861,female,60,salaried
PERSON_0000071862,male,40,non_salaried
PERSON_0000071863,female,30,job_type3
PERSON_0000071864,male,30,job_type5
PERSON_0000071865,male,60,job_type5
PERSON_0000071866,female,60,salaried
PERSON_0000071867,male,40,job_type4
PERSON_0000071868,female,30,non_salaried
PERSON_0000071869,female,60,job_type4
PERSON_0000071870,female,40,job_type4
PERSON_0000071871,male,20,job_type3
PERSON_0000071872,male,40,job_type3
PERSON_0000071873,male,40,job_type3
PERSON_0000071874,male,60,salaried
PERSON_0000071875,male,20,salaried
PERSON_0000071876,female,40,salaried
PERSON_0000071877,male,40,non_salaried
PERSON_0000071878,female,30,salaried
PERSON_0000071879,male,30,salaried
PERSON_0000071880,female,40,job_type3
PERSON_0000071881,male,20,job_type5
PERSON_0000071882,female,60,salaried
PERSON_0000071883,female,20,job_type4
PERSON_0000071884,female,60,job_type5
PERSON_0000071885,female,60,job_type3
PERSON_0000071886,male,60,job_type3
PERSON_0000071887,male,40,job_type3
PERSON_0000071888,male,20,job_type5
PERSON_0000071889,female,40,salaried
PERSON_0000071890,female,30,salaried
PERSON_0000071891,male,40,non_salaried
PERSON_0000071892,male,60,salaried
PERSON_0000071893,male,60,salaried
PERSON_0000071894,male,20,job_type3
PERSON_0000071895,male,40,non_salaried
PERSON_0000071896,male,30,non_salaried
PERSON_0000071897,female,20,job_type3
PERSON_0000071898,male,30,job_type5
PERSON_0000071899,male,30,salaried
PERSON_0000071900,male,30,job_type5
PERSON_0000071901,male,60,salaried
PERSON_0000071902,female,30,salaried
PERSON_0000071903,female,30,non_salaried
PERSON_0000071904,female,30,job_type5
PERSON_0000071905,female,20,non_salaried
PERSON_0000071906,female,30,non_salaried
PERSON_0000071907,male,30,job_type3
PERSON_0000071908,female,20,non_salaried
PERSON_0000071909,male,60,salaried
PERSON_0000071910,female,30,salaried
PERSON_0000071911,male,40,salaried
PERSON_0000071912,male,30,job_type3
PERSON_0000071913,female,40,salaried
PERSON_0000071914,male,30,job_type3
PERSON_0000071915,male,30,job_type3
PERSON_0000071916,female,60,job_type3
PERSON_0000071917,male,30,salaried
PERSON_0000071918,male,60,salaried
PERSON_0000071919,male,30,job_type3
PERSON_0000071920,male,60,salaried
PERSON_0000071921,female,30,job_type4
PERSON_0000071922,male,20,job_type4
PERSON_0000071923,male,60,non_salaried
PERSON_0000071924,female,30,job_type4
PERSON_0000071925,female,60,non_salaried
PERSON_0000071926,male,40,job_type4
PERSON_0000071927,female,30,job_type5
PERSON_0000071928,female,30,job_type5
PERSON_0000071929,male,30,non_salaried
PERSON_0000071930,female,40,salaried
PERSON_0000071931,male,60,salaried
PERSON_0000071932,female,60,salaried
PERSON_0000071933,female,60,job_type3
PERSON_0000071934,female,40,job_type4
PERSON_0000071935,male,30,non_salaried
PERSON_0000071936,male,20,non_salaried
PERSON_0000071937,female,40,salaried
PERSON_0000071938,female,40,job_type4
PERSON_0000071939,male,40,non_salaried
PERSON_0000071940,male,30,job_type4
PERSON_0000071941,female,60,non_salaried
PERSON_0000071942,female,60,job_type4
PERSON_0000071943,male,60,job_type5
PERSON_0000071944,male,30,job_type4
PERSON_0000071945,male,60,salaried
PERSON_0000071946,male,60,job_type3
PERSON_0000071947,female,40,job_type3
PERSON_0000071948,male,30,job_type4
PERSON_0000071949,male,30,job_type4
PERSON_0000071950,male,20,salaried
PERSON_0000071951,female,60,job_type5
PERSON_0000071952,male,30,non_salaried
PERSON_0000071953,female,60,job_type3
PERSON_0000071954,male,60,job_type4
PERSON_0000071955,female,40,job_type5
PERSON_0000071956,male,40,job_type5
PERSON_0000071957,male,20,salaried
PERSON_0000071958,male,20,job_type5
PERSON_0000071959,male,40,job_type4
PERSON_0000071960,female,20,job_type4
PERSON_0000071961,male,20,salaried
PERSON_0000071962,male,30,job_type3
PERSON_0000071963,male,30,job_type5
PERSON_0000071964,female,30,job_type4
PERSON_0000071965,male,40,job_type3
PERSON_0000071966,female,30,salaried
PERSON_0000071967,male,20,job_type5
PERSON_0000071968,male,30,job_type4
PERSON_0000071969,male,30,non_salaried
PERSON_0000071970,female,60,salaried
PERSON_0000071971,male,40,job_type3
PERSON_0000071972,male,60,salaried
PERSON_0000071973,male,30,job_type3
PERSON_0000071974,female,30,non_salaried
PERSON_0000071975,male,40,job_type3
PERSON_0000071976,female,30,job_type5
PERSON_0000071977,male,40,non_salaried
PERSON_0000071978,female,60,non_salaried
PERSON_0000071979,male,40,job_type3
PERSON_0000071980,female,60,job_type4
PERSON_0000071981,male,60,job_type3
PERSON_0000071982,female,60,job_type4
PERSON_0000071983,male,20,job_type3
PERSON_0000071984,male,30,job_type3
PERSON_0000071985,male,30,salaried
PERSON_0000071986,male,30,job_type3
PERSON_0000071987,female,60,job_type5
PERSON_0000071988,male,60,non_salaried
PERSON_0000071989,female,20,job_type5
PERSON_0000071990,female,30,job_type4
PERSON_0000071991,female,60,non_salaried
PERSON_0000071992,male,60,non_salaried
PERSON_0000071993,male,60,job_type4
PERSON_0000071994,male,60,non_salaried
PERSON_0000071995,male,60,job_type5
PERSON_0000071996,male,40,job_type5
PERSON_0000071997,female,30,salaried
PERSON_0000071998,female,60,salaried
PERSON_0000071999,male,60,job_type5
PERSON_0000072000,male,30,job_type3
PERSON_0000072001,female,20,job_type5
PERSON_0000072002,female,20,job_type4
PERSON_0000072003,female,40,non_salaried
PERSON_0000072004,female,30,job_type3
PERSON_0000072005,male,20,non_salaried
PERSON_0000072006,male,30,job_type3
PERSON_0000072007,female,60,salaried
PERSON_0000072008,male,60,non_salaried
PERSON_0000072009,male,20,salaried
PERSON_0000072010,male,60,non_salaried
PERSON_0000072011,male,30,non_salaried
PERSON_0000072012,male,60,job_type3
PERSON_0000072013,male,60,job_type5
PERSON_0000072014,female,30,job_type3
PERSON_0000072015,female,60,job_type3
PERSON_0000072016,male,60,salaried
PERSON_0000072017,male,60,non_salaried
PERSON_0000072018,female,30,job_type3
PERSON_0000072019,male,40,job_type3
PERSON_0000072020,male,40,salaried
PERSON_0000072021,male,40,job_type4
PERSON_0000072022,female,30,non_salaried
PERSON_0000072023,male,40,job_type3
PERSON_0000072024,female,20,job_type3
PERSON_0000072025,female,20,salaried
PERSON_0000072026,male,60,non_salaried
PERSON_0000072027,male,20,job_type5
PERSON_0000072028,male,40,salaried
PERSON_0000072029,male,60,job_type3
PERSON_0000072030,female,30,salaried
PERSON_0000072031,male,20,job_type4
PERSON_0000072032,male,20,non_salaried
PERSON_0000072033,male,60,non_salaried
PERSON_0000072034,female,40,job_type5
PERSON_0000072035,male,60,salaried
PERSON_0000072036,male,20,job_type5
PERSON_0000072037,male,30,salaried
PERSON_0000072038,female,30,job_type4
PERSON_0000072039,female,60,salaried
PERSON_0000072040,female,60,job_type3
PERSON_0000072041,male,30,job_type5
PERSON_0000072042,female,40,job_type4
PERSON_0000072043,male,60,salaried
PERSON_0000072044,male,60,salaried
PERSON_0000072045,male,60,job_type3
PERSON_0000072046,male,30,job_type4
PERSON_0000072047,female,60,salaried
PERSON_0000072048,male,30,salaried
PERSON_0000072049,female,20,salaried
PERSON_0000072050,female,40,job_type5
PERSON_0000072051,male,20,job_type3
PERSON_0000072052,female,30,job_type4
PERSON_0000072053,male,60,job_type5
PERSON_0000072054,male,60,job_type4
PERSON_0000072055,male,30,salaried
PERSON_0000072056,male,60,job_type3
PERSON_0000072057,male,30,non_salaried
PERSON_0000072058,male,30,job_type4
PERSON_0000072059,male,40,non_salaried
PERSON_0000072060,female,30,job_type3
PERSON_0000072061,female,40,job_type3
PERSON_0000072062,female,60,job_type3
PERSON_0000072063,male,20,job_type3
PERSON_0000072064,female,30,job_type3
PERSON_0000072065,male,60,salaried
PERSON_0000072066,male,60,salaried
PERSON_0000072067,female,40,job_type5
PERSON_0000072068,male,20,job_type5
PERSON_0000072069,female,60,non_salaried
PERSON_0000072070,male,20,job_type4
PERSON_0000072071,male,40,job_type4
PERSON_0000072072,female,60,salaried
PERSON_0000072073,female,30,job_type5
PERSON_0000072074,male,60,job_type4
PERSON_0000072075,female,30,non_salaried
PERSON_0000072076,female,60,salaried
PERSON_0000072077,female,60,job_type4
PERSON_0000072078,male,20,non_salaried
PERSON_0000072079,female,30,salaried
PERSON_0000072080,female,20,salaried
PERSON_0000072081,male,60,job_type3
PERSON_0000072082,female,40,salaried
PERSON_0000072083,female,20,non_salaried
PERSON_0000072084,female,60,salaried
PERSON_0000072085,female,30,salaried
PERSON_0000072086,female,60,non_salaried
PERSON_0000072087,female,30,job_type3
PERSON_0000072088,male,20,salaried
PERSON_0000072089,female,20,non_salaried
PERSON_0000072090,male,20,job_type3
PERSON_0000072091,female,30,job_type3
PERSON_0000072092,female,60,job_type3
PERSON_0000072093,male,20,job_type4
PERSON_0000072094,male,40,salaried
PERSON_0000072095,female,40,non_salaried
PERSON_0000072096,male,60,job_type3
PERSON_0000072097,female,40,job_type5
PERSON_0000072098,female,30,job_type3
PERSON_0000072099,male,20,job_type4
PERSON_0000072100,female,20,job_type3
PERSON_0000072101,male,40,job_type4
PERSON_0000072102,male,30,non_salaried
PERSON_0000072103,female,20,job_type4
PERSON_0000072104,male,60,job_type4
PERSON_0000072105,female,20,job_type3
PERSON_0000072106,female,40,job_type5
PERSON_0000072107,male,30,job_type4
PERSON_0000072108,male,30,job_type5
PERSON_0000072109,female,20,salaried
PERSON_0000072110,female,30,non_salaried
PERSON_0000072111,male,20,job_type5
PERSON_0000072112,female,60,job_type4
PERSON_0000072113,male,60,non_salaried
PERSON_0000072114,male,60,job_type4
PERSON_0000072115,male,40,non_salaried
PERSON_0000072116,female,30,job_type4
PERSON_0000072117,male,20,job_type3
PERSON_0000072118,female,20,job_type3
PERSON_0000072119,male,40,salaried
PERSON_0000072120,male,30,job_type4
PERSON_0000072121,male,60,non_salaried
PERSON_0000072122,male,20,non_salaried
PERSON_0000072123,female,40,job_type5
PERSON_0000072124,male,60,salaried
PERSON_0000072125,male,20,salaried
PERSON_0000072126,female,60,job_type4
PERSON_0000072127,female,40,job_type3
PERSON_0000072128,female,20,job_type5
PERSON_0000072129,female,60,salaried
PERSON_0000072130,male,30,job_type3
PERSON_0000072131,male,60,non_salaried
PERSON_0000072132,male,20,job_type5
PERSON_0000072133,female,30,job_type5
PERSON_0000072134,female,30,non_salaried
PERSON_0000072135,male,60,job_type3
PERSON_0000072136,male,20,non_salaried
PERSON_0000072137,female,30,job_type5
PERSON_0000072138,female,60,job_type5
PERSON_0000072139,male,30,job_type5
PERSON_0000072140,female,60,salaried
PERSON_0000072141,female,30,job_type5
PERSON_0000072142,female,60,salaried
PERSON_0000072143,female,40,job_type5
PERSON_0000072144,female,60,job_type5
PERSON_0000072145,male,30,job_type3
PERSON_0000072146,female,60,salaried
PERSON_0000072147,female,30,salaried
PERSON_0000072148,female,20,non_salaried
PERSON_0000072149,male,40,non_salaried
PERSON_0000072150,male,20,job_type3
PERSON_0000072151,male,20,non_salaried
PERSON_0000072152,male,20,job_type3
PERSON_0000072153,female,30,non_salaried
PERSON_0000072154,female,30,job_type5
PERSON_0000072155,male,60,job_type5
PERSON_0000072156,female,20,job_type4
PERSON_0000072157,female,40,job_type4
PERSON_0000072158,female,20,job_type3
PERSON_0000072159,male,20,non_salaried
PERSON_0000072160,male,20,job_type5
PERSON_0000072161,female,60,non_salaried
PERSON_0000072162,female,40,job_type4
PERSON_0000072163,male,20,salaried
PERSON_0000072164,female,30,job_type3
PERSON_0000072165,male,60,job_type4
PERSON_0000072166,female,20,salaried
PERSON_0000072167,female,30,salaried
PERSON_0000072168,male,20,non_salaried
PERSON_0000072169,male,40,job_type3
PERSON_0000072170,male,30,job_type3
PERSON_0000072171,male,30,job_type3
PERSON_0000072172,male,30,job_type3
PERSON_0000072173,female,20,salaried
PERSON_0000072174,male,60,non_salaried
PERSON_0000072175,female,20,job_type5
PERSON_0000072176,male,60,job_type5
PERSON_0000072177,male,20,job_type4
PERSON_0000072178,male,30,job_type5
PERSON_0000072179,female,40,job_type4
PERSON_0000072180,male,30,job_type4
PERSON_0000072181,female,20,job_type3
PERSON_0000072182,male,30,job_type5
PERSON_0000072183,male,40,salaried
PERSON_0000072184,male,30,non_salaried
PERSON_0000072185,female,60,salaried
PERSON_0000072186,female,60,job_type5
PERSON_0000072187,female,60,job_type3
PERSON_0000072188,male,60,non_salaried
PERSON_0000072189,male,30,non_salaried
PERSON_0000072190,female,40,job_type5
PERSON_0000072191,female,30,salaried
PERSON_0000072192,female,40,non_salaried
PERSON_0000072193,male,30,salaried
PERSON_0000072194,male,60,job_type4
PERSON_0000072195,female,60,job_type3
PERSON_0000072196,male,60,job_type4
PERSON_0000072197,female,60,job_type3
PERSON_0000072198,male,40,job_type5
PERSON_0000072199,female,60,job_type4
PERSON_0000072200,male,30,salaried
PERSON_0000072201,female,20,job_type4
PERSON_0000072202,male,20,non_salaried
PERSON_0000072203,male,20,job_type5
PERSON_0000072204,male,40,non_salaried
PERSON_0000072205,male,30,job_type5
PERSON_0000072206,female,40,job_type4
PERSON_0000072207,male,60,job_type4
PERSON_0000072208,female,20,salaried
PERSON_0000072209,male,60,job_type4
PERSON_0000072210,male,20,salaried
PERSON_0000072211,female,60,job_type5
PERSON_0000072212,male,40,job_type3
PERSON_0000072213,male,20,salaried
PERSON_0000072214,female,40,salaried
PERSON_0000072215,male,30,job_type5
PERSON_0000072216,male,20,non_salaried
PERSON_0000072217,male,20,job_type4
PERSON_0000072218,female,40,job_type4
PERSON_0000072219,female,60,job_type3
PERSON_0000072220,male,60,job_type3
PERSON_0000072221,male,60,salaried
PERSON_0000072222,male,60,job_type5
PERSON_0000072223,female,60,job_type5
PERSON_0000072224,male,40,job_type5
PERSON_0000072225,male,60,salaried
PERSON_0000072226,male,60,non_salaried
PERSON_0000072227,male,30,non_salaried
PERSON_0000072228,female,20,job_type3
PERSON_0000072229,male,30,job_type4
PERSON_0000072230,male,60,non_salaried
PERSON_0000072231,male,20,job_type4
PERSON_0000072232,male,30,non_salaried
PERSON_0000072233,male,60,job_type5
PERSON_0000072234,male,30,job_type5
PERSON_0000072235,male,40,salaried
PERSON_0000072236,female,60,job_type4
PERSON_0000072237,female,40,job_type4
PERSON_0000072238,female,20,job_type4
PERSON_0000072239,female,20,job_type4
PERSON_0000072240,female,60,job_type3
PERSON_0000072241,female,20,job_type3
PERSON_0000072242,male,40,non_salaried
PERSON_0000072243,female,20,job_type3
PERSON_0000072244,female,30,job_type5
PERSON_0000072245,female,20,non_salaried
PERSON_0000072246,male,30,salaried
PERSON_0000072247,female,30,job_type4
PERSON_0000072248,female,40,non_salaried
PERSON_0000072249,female,60,job_type4
PERSON_0000072250,female,60,job_type5
PERSON_0000072251,female,20,non_salaried
PERSON_0000072252,male,30,non_salaried
PERSON_0000072253,female,30,non_salaried
PERSON_0000072254,male,60,job_type5
PERSON_0000072255,female,20,job_type3
PERSON_0000072256,female,60,job_type4
PERSON_0000072257,female,20,job_type3
PERSON_0000072258,male,30,job_type5
PERSON_0000072259,male,30,job_type5
PERSON_0000072260,male,40,salaried
PERSON_0000072261,female,60,job_type3
PERSON_0000072262,female,60,salaried
PERSON_0000072263,female,60,salaried
PERSON_0000072264,male,30,non_salaried
PERSON_0000072265,female,30,salaried
PERSON_0000072266,male,40,salaried
PERSON_0000072267,female,20,job_type5
PERSON_0000072268,male,20,job_type4
PERSON_0000072269,male,30,job_type5
PERSON_0000072270,male,60,job_type5
PERSON_0000072271,female,30,non_salaried
PERSON_0000072272,female,30,salaried
PERSON_0000072273,male,30,job_type5
PERSON_0000072274,male,40,job_type5
PERSON_0000072275,female,30,job_type4
PERSON_0000072276,male,20,salaried
PERSON_0000072277,male,20,job_type4
PERSON_0000072278,male,60,job_type4
PERSON_0000072279,female,40,salaried
PERSON_0000072280,male,30,job_type4
PERSON_0000072281,male,40,non_salaried
PERSON_0000072282,female,60,job_type3
PERSON_0000072283,female,60,job_type4
PERSON_0000072284,female,60,non_salaried
PERSON_0000072285,male,30,job_type3
PERSON_0000072286,female,30,job_type3
PERSON_0000072287,female,40,non_salaried
PERSON_0000072288,male,30,job_type4
PERSON_0000072289,female,30,job_type4
PERSON_0000072290,male,30,non_salaried
PERSON_0000072291,male,60,job_type4
PERSON_0000072292,male,40,job_type5
PERSON_0000072293,female,20,job_type4
PERSON_0000072294,female,60,job_type4
PERSON_0000072295,male,60,job_type4
PERSON_0000072296,female,30,non_salaried
PERSON_0000072297,male,60,non_salaried
PERSON_0000072298,male,40,job_type5
PERSON_0000072299,female,40,job_type4
PERSON_0000072300,male,20,job_type5
PERSON_0000072301,female,20,non_salaried
PERSON_0000072302,male,60,job_type3
PERSON_0000072303,female,60,non_salaried
PERSON_0000072304,female,60,non_salaried
PERSON_0000072305,male,30,job_type3
PERSON_0000072306,female,60,job_type5
PERSON_0000072307,male,30,salaried
PERSON_0000072308,female,20,non_salaried
PERSON_0000072309,male,60,job_type3
PERSON_0000072310,male,60,job_type5
PERSON_0000072311,female,20,non_salaried
PERSON_0000072312,male,40,job_type3
PERSON_0000072313,female,60,job_type5
PERSON_0000072314,female,30,job_type5
PERSON_0000072315,female,40,salaried
PERSON_0000072316,male,40,job_type5
PERSON_0000072317,female,60,job_type3
PERSON_0000072318,male,40,non_salaried
PERSON_0000072319,male,40,job_type3
PERSON_0000072320,male,20,non_salaried
PERSON_0000072321,male,40,job_type4
PERSON_0000072322,male,20,job_type4
PERSON_0000072323,male,20,job_type4
PERSON_0000072324,male,20,job_type4
PERSON_0000072325,female,60,job_type4
PERSON_0000072326,female,30,salaried
PERSON_0000072327,female,30,non_salaried
PERSON_0000072328,female,40,job_type3
PERSON_0000072329,male,20,job_type5
PERSON_0000072330,male,60,salaried
PERSON_0000072331,male,60,non_salaried
PERSON_0000072332,female,60,job_type5
PERSON_0000072333,male,30,job_type4
PERSON_0000072334,male,30,job_type4
PERSON_0000072335,male,20,job_type5
PERSON_0000072336,female,60,job_type5
PERSON_0000072337,female,60,job_type4
PERSON_0000072338,male,30,salaried
PERSON_0000072339,female,40,salaried
PERSON_0000072340,male,30,non_salaried
PERSON_0000072341,male,30,job_type3
PERSON_0000072342,female,60,job_type4
PERSON_0000072343,female,40,non_salaried
PERSON_0000072344,female,40,job_type4
PERSON_0000072345,male,60,salaried
PERSON_0000072346,male,40,job_type3
PERSON_0000072347,male,30,non_salaried
PERSON_0000072348,male,40,non_salaried
PERSON_0000072349,male,20,job_type4
PERSON_0000072350,female,20,salaried
PERSON_0000072351,male,20,job_type4
PERSON_0000072352,male,30,job_type5
PERSON_0000072353,female,30,job_type4
PERSON_0000072354,female,60,salaried
PERSON_0000072355,female,30,job_type3
PERSON_0000072356,female,60,job_type4
PERSON_0000072357,male,20,job_type4
PERSON_0000072358,male,20,job_type3
PERSON_0000072359,male,60,job_type3
PERSON_0000072360,male,20,salaried
PERSON_0000072361,female,60,salaried
PERSON_0000072362,male,30,job_type4
PERSON_0000072363,male,20,job_type5
PERSON_0000072364,male,20,salaried
PERSON_0000072365,male,20,salaried
PERSON_0000072366,female,60,job_type3
PERSON_0000072367,male,40,job_type4
PERSON_0000072368,male,30,salaried
PERSON_0000072369,male,60,job_type3
PERSON_0000072370,male,40,salaried
PERSON_0000072371,female,30,salaried
PERSON_0000072372,female,30,job_type3
PERSON_0000072373,male,30,job_type3
PERSON_0000072374,male,60,job_type3
PERSON_0000072375,male,30,job_type3
PERSON_0000072376,female,20,job_type5
PERSON_0000072377,male,60,job_type5
PERSON_0000072378,female,20,job_type5
PERSON_0000072379,female,40,job_type3
PERSON_0000072380,female,30,job_type4
PERSON_0000072381,male,20,job_type5
PERSON_0000072382,male,60,non_salaried
PERSON_0000072383,female,40,job_type4
PERSON_0000072384,female,60,non_salaried
PERSON_0000072385,female,60,non_salaried
PERSON_0000072386,male,40,job_type5
PERSON_0000072387,male,60,job_type5
PERSON_0000072388,female,20,job_type3
PERSON_0000072389,female,30,salaried
PERSON_0000072390,female,30,salaried
PERSON_0000072391,male,60,job_type4
PERSON_0000072392,female,20,job_type3
PERSON_0000072393,male,40,job_type5
PERSON_0000072394,male,30,non_salaried
PERSON_0000072395,male,20,job_type3
PERSON_0000072396,male,30,salaried
PERSON_0000072397,male,30,salaried
PERSON_0000072398,female,60,salaried
PERSON_0000072399,female,30,job_type4
PERSON_0000072400,male,30,job_type3
PERSON_0000072401,male,60,job_type3
PERSON_0000072402,male,60,salaried
PERSON_0000072403,female,40,salaried
PERSON_0000072404,male,30,job_type3
PERSON_0000072405,male,60,job_type4
PERSON_0000072406,female,40,non_salaried
PERSON_0000072407,female,60,job_type5
PERSON_0000072408,male,60,job_type5
PERSON_0000072409,male,40,job_type5
PERSON_0000072410,female,60,non_salaried
PERSON_0000072411,female,30,job_type3
PERSON_0000072412,male,60,job_type5
PERSON_0000072413,female,60,salaried
PERSON_0000072414,male,30,job_type5
PERSON_0000072415,male,20,salaried
PERSON_0000072416,male,20,job_type5
PERSON_0000072417,female,60,non_salaried
PERSON_0000072418,female,40,job_type3
PERSON_0000072419,male,30,job_type3
PERSON_0000072420,female,60,salaried
PERSON_0000072421,male,20,job_type5
PERSON_0000072422,male,30,salaried
PERSON_0000072423,female,30,job_type5
PERSON_0000072424,male,30,job_type5
PERSON_0000072425,male,60,job_type3
PERSON_0000072426,male,30,salaried
PERSON_0000072427,male,60,job_type3
PERSON_0000072428,female,30,salaried
PERSON_0000072429,male,40,salaried
PERSON_0000072430,male,40,job_type4
PERSON_0000072431,male,60,job_type5
PERSON_0000072432,male,20,job_type4
PERSON_0000072433,male,30,job_type4
PERSON_0000072434,male,40,non_salaried
PERSON_0000072435,female,40,job_type5
PERSON_0000072436,male,40,job_type3
PERSON_0000072437,male,20,job_type3
PERSON_0000072438,female,30,salaried
PERSON_0000072439,male,20,salaried
PERSON_0000072440,male,20,job_type4
PERSON_0000072441,male,40,job_type5
PERSON_0000072442,male,60,non_salaried
PERSON_0000072443,female,40,salaried
PERSON_0000072444,male,30,job_type3
PERSON_0000072445,male,60,non_salaried
PERSON_0000072446,male,20,job_type3
PERSON_0000072447,female,40,non_salaried
PERSON_0000072448,male,60,job_type4
PERSON_0000072449,female,60,job_type4
PERSON_0000072450,male,20,job_type3
PERSON_0000072451,male,30,salaried
PERSON_0000072452,male,20,job_type3
PERSON_0000072453,male,30,job_type4
PERSON_0000072454,female,30,job_type4
PERSON_0000072455,female,60,job_type3
PERSON_0000072456,male,20,job_type3
PERSON_0000072457,male,40,job_type4
PERSON_0000072458,male,30,non_salaried
PERSON_0000072459,female,60,job_type4
PERSON_0000072460,male,60,non_salaried
PERSON_0000072461,male,60,salaried
PERSON_0000072462,male,30,salaried
PERSON_0000072463,male,60,non_salaried
PERSON_0000072464,male,30,job_type4
PERSON_0000072465,female,20,non_salaried
PERSON_0000072466,male,60,job_type4
PERSON_0000072467,male,60,salaried
PERSON_0000072468,male,20,job_type3
PERSON_0000072469,male,40,salaried
PERSON_0000072470,female,30,job_type4
PERSON_0000072471,male,20,job_type3
PERSON_0000072472,female,20,non_salaried
PERSON_0000072473,male,20,job_type4
PERSON_0000072474,female,60,job_type5
PERSON_0000072475,female,40,job_type5
PERSON_0000072476,male,30,salaried
PERSON_0000072477,female,30,salaried
PERSON_0000072478,male,20,salaried
PERSON_0000072479,female,60,job_type5
PERSON_0000072480,male,60,job_type4
PERSON_0000072481,female,40,job_type4
PERSON_0000072482,female,20,job_type5
PERSON_0000072483,female,30,job_type3
PERSON_0000072484,male,30,non_salaried
PERSON_0000072485,female,60,job_type5
PERSON_0000072486,male,20,salaried
PERSON_0000072487,male,60,job_type4
PERSON_0000072488,female,60,job_type5
PERSON_0000072489,male,30,job_type4
PERSON_0000072490,male,60,salaried
PERSON_0000072491,male,40,job_type5
PERSON_0000072492,male,20,salaried
PERSON_0000072493,male,30,job_type4
PERSON_0000072494,female,60,job_type4
PERSON_0000072495,female,60,job_type4
PERSON_0000072496,female,60,job_type3
PERSON_0000072497,male,20,job_type5
PERSON_0000072498,female,20,job_type4
PERSON_0000072499,female,30,job_type5
PERSON_0000072500,female,30,non_salaried
PERSON_0000072501,male,40,salaried
PERSON_0000072502,male,30,job_type4
PERSON_0000072503,male,30,job_type4
PERSON_0000072504,male,20,non_salaried
PERSON_0000072505,male,40,non_salaried
PERSON_0000072506,female,40,job_type5
PERSON_0000072507,male,20,job_type3
PERSON_0000072508,female,20,job_type4
PERSON_0000072509,male,30,non_salaried
PERSON_0000072510,male,30,job_type4
PERSON_0000072511,female,20,non_salaried
PERSON_0000072512,male,20,salaried
PERSON_0000072513,male,40,non_salaried
PERSON_0000072514,female,30,salaried
PERSON_0000072515,male,30,job_type4
PERSON_0000072516,male,60,job_type3
PERSON_0000072517,female,20,job_type3
PERSON_0000072518,male,40,job_type5
PERSON_0000072519,male,20,salaried
PERSON_0000072520,male,20,salaried
PERSON_0000072521,female,20,salaried
PERSON_0000072522,male,40,non_salaried
PERSON_0000072523,female,30,salaried
PERSON_0000072524,female,60,job_type4
PERSON_0000072525,male,40,salaried
PERSON_0000072526,female,30,job_type3
PERSON_0000072527,male,40,job_type5
PERSON_0000072528,female,60,salaried
PERSON_0000072529,male,40,job_type4
PERSON_0000072530,male,20,job_type3
PERSON_0000072531,male,40,job_type5
PERSON_0000072532,male,20,job_type3
PERSON_0000072533,male,30,job_type3
PERSON_0000072534,male,60,salaried
PERSON_0000072535,female,40,non_salaried
PERSON_0000072536,male,30,salaried
PERSON_0000072537,female,30,job_type4
PERSON_0000072538,female,40,non_salaried
PERSON_0000072539,female,60,salaried
PERSON_0000072540,female,30,non_salaried
PERSON_0000072541,female,60,non_salaried
PERSON_0000072542,male,30,non_salaried
PERSON_0000072543,male,60,job_type4
PERSON_0000072544,female,60,job_type3
PERSON_0000072545,male,60,job_type3
PERSON_0000072546,male,60,job_type4
PERSON_0000072547,female,60,salaried
PERSON_0000072548,female,40,salaried
PERSON_0000072549,male,60,non_salaried
PERSON_0000072550,female,40,non_salaried
PERSON_0000072551,male,40,job_type5
PERSON_0000072552,male,20,salaried
PERSON_0000072553,male,30,salaried
PERSON_0000072554,male,60,job_type4
PERSON_0000072555,female,40,job_type5
PERSON_0000072556,male,20,salaried
PERSON_0000072557,male,40,non_salaried
PERSON_0000072558,male,60,job_type5
PERSON_0000072559,male,30,job_type3
PERSON_0000072560,male,20,salaried
PERSON_0000072561,female,30,job_type3
PERSON_0000072562,male,30,salaried
PERSON_0000072563,male,40,salaried
PERSON_0000072564,male,60,job_type3
PERSON_0000072565,male,40,job_type5
PERSON_0000072566,male,20,job_type4
PERSON_0000072567,male,40,non_salaried
PERSON_0000072568,male,20,job_type5
PERSON_0000072569,female,30,job_type3
PERSON_0000072570,male,60,job_type5
PERSON_0000072571,male,40,salaried
PERSON_0000072572,female,30,job_type4
PERSON_0000072573,male,60,non_salaried
PERSON_0000072574,female,60,job_type3
PERSON_0000072575,female,40,job_type3
PERSON_0000072576,male,40,job_type4
PERSON_0000072577,female,60,job_type5
PERSON_0000072578,female,30,non_salaried
PERSON_0000072579,male,60,job_type3
PERSON_0000072580,male,20,job_type5
PERSON_0000072581,male,60,job_type5
PERSON_0000072582,male,30,job_type3
